post_id,item_id,topic,final_sentiment,split,artificial_intelligence_unigram_score,artificial_intelligence_bigram_score,artificial_intelligence_positional_score,artificial_intelligence_custom_score,artificial_intelligence_matched_unigram_count,artificial_intelligence_matched_bigram_count,climate_change_unigram_score,climate_change_bigram_score,climate_change_positional_score,climate_change_custom_score,climate_change_matched_unigram_count,climate_change_matched_bigram_count,cryptocurrency_unigram_score,cryptocurrency_bigram_score,cryptocurrency_positional_score,cryptocurrency_custom_score,cryptocurrency_matched_unigram_count,cryptocurrency_matched_bigram_count,cybersecurity_unigram_score,cybersecurity_bigram_score,cybersecurity_positional_score,cybersecurity_custom_score,cybersecurity_matched_unigram_count,cybersecurity_matched_bigram_count
41460922,498,Cryptocurrency,neutral,test,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.492829,0.0,0.254285,0.309199,2,0,0.0,0.0,0.0,0.0,0,0
41452829,499,Cryptocurrency,negative,train,0.162949,0.0,0.157317,0.11322,2,0,0.243235,0.0,0.156363,0.157234,1,0,0.247836,0.0,0.19783,0.165984,4,0,0.133865,0.0,0.302846,0.119053,2,0
41397532,500,Cryptocurrency,neutral,train,0.174694,0.0,0.396341,0.155533,1,0,0.111737,0.0,0.025682,0.065308,1,0,0.405472,0.0,0.332804,0.27293,3,0,0.180861,0.0,1.0,0.249474,1,0
41703092,501,Cryptocurrency,neutral,train,0.374387,0.0,0.109146,0.222285,1,0,0.126074,0.0,0.190152,0.097863,1,0,0.32778,0.0,0.118915,0.198116,3,0,0.102454,0.0,0.085976,0.069246,2,0
41682649,502,Cryptocurrency,neutral,test,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.640717,0.0,0.20873,0.383704,1,0,0.11294,0.0,0.236586,0.097605,1,0
41672642,503,Cryptocurrency,negative,train,0.207159,0.0,0.592638,0.202833,2,1,0.175306,0.0,0.311288,0.143112,2,1,0.371035,0.533341,0.297954,0.408764,3,1,0.124114,0.0,0.30935,0.114665,2,1
41649877,504,Cryptocurrency,negative,train,0.245381,0.011544,0.09154,0.152154,1,2,0.11421,0.005548,0.04895,0.071823,3,2,0.276452,0.085253,0.11723,0.195209,6,2,0.185304,0.052046,0.114377,0.134688,5,2
41636341,505,Cryptocurrency,negative,train,0.245381,0.0,0.366159,0.189883,1,0,0.067091,0.0,0.183864,0.06448,1,0,0.282143,0.0,0.18973,0.183638,4,0,0.237368,0.0,0.154065,0.153662,2,0
41629685,506,Cryptocurrency,negative,test,0.374387,0.0,0.08186,0.218192,1,0,0.126074,0.0,0.142614,0.090733,1,0,0.405517,0.0,0.255159,0.261308,2,0,0.102454,0.0,0.256707,0.094856,2,0
41677402,507,Cryptocurrency,positive,test,0.349275,0.0,0.692683,0.296004,1,0,0.0,0.0,0.0,0.0,0,0,0.755801,0.0,0.105763,0.431555,1,0,0.0,0.0,0.0,0.0,0,0
41642270,508,Cryptocurrency,positive,train,0.140801,0.0,0.117251,0.095028,1,0,0.0,0.0,0.0,0.0,0,0,0.558439,0.0,0.102496,0.322516,2,0,0.078716,0.0,0.047154,0.050367,1,0
41623873,509,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.449686,0.0,0.088164,0.260552,3,0,0.0,0.0,0.0,0.0,0,0
41579872,510,Cryptocurrency,negative,test,0.210453,0.0,0.203811,0.146321,2,0,0.0,0.0,0.0,0.0,0,0,0.493278,0.0,0.378279,0.328045,2,0,0.180861,0.0,1.0,0.249474,1,0
41579707,511,Cryptocurrency,neutral,train,0.195592,0.0,0.101995,0.122875,2,3,0.114202,0.0,0.045937,0.069702,2,3,0.443104,0.374802,0.187988,0.384346,5,3,0.18075,0.017754,0.081765,0.117004,2,3
41579235,512,Cryptocurrency,neutral,train,0.240012,0.0,0.10686,0.148036,1,0,0.0,0.0,0.0,0.0,0,0,0.292728,0.0,0.089959,0.174494,1,0,0.0,0.0,0.0,0.0,0,0
41577514,513,Cryptocurrency,negative,train,0.374387,0.0,0.109146,0.222285,1,0,0.131922,0.0,0.130682,0.092159,2,0,0.323299,0.0,0.07724,0.1894,4,0,0.132665,0.0,0.110163,0.08949,2,0
40837713,514,Cryptocurrency,neutral,test,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.674878,0.0,0.15784,0.394859,2,0,0.11294,0.0,0.236586,0.097605,1,0
40837297,515,Cryptocurrency,neutral,train,0.157394,0.0,0.045122,0.093335,1,0,0.0,0.0,0.0,0.0,0,0,0.446539,0.0,0.380824,0.30272,2,0,0.141013,0.0,0.707317,0.183655,1,0
40833318,516,Cryptocurrency,positive,train,0.124473,0.0,0.061681,0.077712,2,2,0.136537,0.007672,0.080341,0.089448,3,2,0.393459,0.350809,0.10942,0.338058,4,2,0.137979,0.0,0.070209,0.08642,1,2
40832846,517,Cryptocurrency,negative,test,0.0,0.0,0.0,0.0,0,0,0.26908,0.0,0.331818,0.197767,1,0,0.458082,0.0,0.148681,0.274247,2,0,0.111312,0.0,0.170732,0.086831,1,0
40823418,518,Cryptocurrency,negative,train,0.168771,0.0,0.481402,0.165034,1,1,0.243235,0.0,0.312727,0.180688,1,1,0.362937,0.533341,0.17893,0.386457,4,1,0.135224,0.0,0.707317,0.180471,1,1
40807195,519,Cryptocurrency,neutral,test,0.0,0.0,0.0,0.0,0,0,0.24895,0.0,0.193364,0.165927,2,0,0.439065,0.0,0.511713,0.318243,2,0,0.17363,0.0,0.069919,0.105984,2,0
40791995,520,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.709039,0.0,0.427802,0.454142,1,0,0.0,0.0,0.0,0.0,0,0
40722936,521,Cryptocurrency,neutral,train,0.157292,0.0,0.161508,0.110737,3,1,0.0,0.0,0.0,0.0,0,1,0.33876,0.533341,0.258475,0.385092,4,1,0.180861,0.0,0.583333,0.186974,2,1
40382175,522,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.684352,0.0,0.075933,0.387784,1,0,0.0,0.0,0.0,0.0,0,0
40372541,523,Cryptocurrency,negative,test,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.684352,0.0,0.227799,0.410563,1,0,0.0,0.0,0.0,0.0,0,0
40313198,524,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.459896,0.0,0.397183,0.31252,3,0,0.241416,0.0,0.094948,0.147021,2,0
40088026,525,Cryptocurrency,negative,test,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.684352,0.0,0.1139,0.393479,1,0,0.0,0.0,0.0,0.0,0,0
48764902,526,Climate Change,neutral,train,0.16981,0.0,0.063087,0.102859,3,1,0.370081,1.0,0.12767,0.522695,8,1,0.0,0.0,0.0,0.0,0,1,0.157274,0.0,0.229268,0.120891,1,1
48754743,527,Climate Change,neutral,test,0.127095,0.0,0.035937,0.075293,2,1,0.485274,1.0,0.091665,0.58065,4,1,0.197344,0.0,0.148038,0.130745,4,1,0.137979,0.0,0.056167,0.084314,1,1
48699253,528,Climate Change,negative,train,0.168771,0.0,0.12035,0.110877,1,3,0.540793,0.542969,0.161037,0.484482,4,3,0.216016,0.0,0.138889,0.139642,1,3,0.135224,0.0,0.176829,0.100898,1,3
48698437,529,Climate Change,negative,train,0.0,0.0,0.0,0.0,0,1,0.583068,1.0,0.18209,0.648001,3,1,0.208201,0.0,0.135714,0.134868,1,1,0.0,0.0,0.0,0.0,0,1
48655983,530,Climate Change,negative,train,0.0,0.0,0.0,0.0,0,1,0.775482,1.0,0.243589,0.763053,2,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
48654292,531,Climate Change,negative,train,0.184617,0.0,0.160175,0.125566,2,4,0.473052,0.409452,0.152684,0.405917,5,4,0.180177,0.030975,0.08373,0.12095,2,4,0.132298,0.0,0.119146,0.090636,2,4
48651480,532,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.775482,1.0,0.243589,0.763053,2,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
48135720,533,Climate Change,negative,train,0.0,0.0,0.0,0.0,0,1,0.486139,0.829277,0.19806,0.545869,4,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
48110825,534,Climate Change,negative,test,0.131794,0.0,0.122256,0.090825,1,1,0.614939,0.829277,0.057962,0.595694,2,1,0.0,0.0,0.0,0.0,0,1,0.218886,0.0,0.146342,0.142339,1,1
48496312,535,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.435063,0.32384,0.242887,0.37287,3,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
48400102,536,Climate Change,negative,train,0.168771,0.0,0.240701,0.128929,1,1,0.382917,0.515349,0.087853,0.378387,3,1,0.216016,0.0,0.277778,0.160476,1,1,0.135224,0.0,0.353658,0.127422,1,1
48335601,537,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.284674,0.515349,0.154215,0.334307,5,1,0.269198,0.0,1.0,0.298059,1,1,0.131888,0.0,0.035366,0.077843,2,1
48052204,538,Climate Change,positive,train,0.0,0.0,0.0,0.0,0,2,0.348396,0.416334,0.276047,0.357925,5,2,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,2
47742998,539,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.398462,0.515349,0.257702,0.412414,3,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
47741372,540,Climate Change,negative,train,0.0,0.0,0.0,0.0,0,1,0.372248,0.515349,0.201722,0.389599,3,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
48594329,541,Climate Change,negative,train,0.0,0.0,0.0,0.0,0,2,0.49911,0.433806,0.090672,0.418253,3,2,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,2
48465879,542,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,2,0.431098,0.510305,0.064198,0.399825,4,2,0.276147,0.0,0.066667,0.161881,1,2,0.0,0.0,0.0,0.0,0,2
48462880,543,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.565514,0.538565,0.084242,0.485239,2,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
48401526,544,Climate Change,positive,train,0.167178,0.0,0.2125,0.123823,1,1,0.473535,0.700401,0.30145,0.515782,3,1,0.13538,0.0,0.285714,0.117316,1,1,0.183769,0.0,0.531707,0.180829,1,1
48203945,545,Climate Change,neutral,train,0.095888,0.0,0.006097,0.053653,1,1,0.471061,0.700401,0.087871,0.482384,3,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
48038843,546,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.439856,0.700401,0.288616,0.495333,4,1,0.252594,0.0,0.144841,0.160653,2,1,0.0,0.0,0.0,0.0,0,1
47940119,547,Climate Change,positive,train,0.0,0.0,0.0,0.0,0,1,0.496738,0.700401,0.083359,0.49583,3,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
47527569,548,Climate Change,positive,train,0.0,0.0,0.0,0.0,0,1,0.601859,1.0,0.117862,0.648702,3,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
47276645,549,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.611123,1.0,0.171749,0.66188,3,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
47254408,550,Climate Change,positive,train,0.0,0.0,0.0,0.0,0,1,0.50022,1.0,0.138245,0.595858,4,1,0.185798,0.0,0.25,0.139689,1,1,0.19109,0.0,0.25,0.1426,1,1
47253719,551,Climate Change,positive,train,0.0,0.0,0.0,0.0,0,1,0.614878,1.0,0.04646,0.645152,3,1,0.216897,0.0,0.080952,0.131436,1,1,0.0,0.0,0.0,0.0,0,1
47066885,552,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.775482,1.0,0.067843,0.736691,2,1,0.0,0.0,0.0,0.0,0,1,0.227178,0.0,0.235772,0.160314,1,1
47310519,553,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.450732,0.829277,0.051718,0.504443,4,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
47279514,554,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.510328,0.829277,0.197982,0.559161,3,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
46586301,555,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.358758,0.829277,0.263476,0.485621,5,1,0.176065,0.0,0.40102,0.156989,2,1,0.0,0.0,0.0,0.0,0,1
47025539,556,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.348052,0.469235,0.080081,0.344211,3,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
46980209,557,Climate Change,positive,train,0.0,0.0,0.0,0.0,0,1,0.357225,0.469235,0.101869,0.352524,3,1,0.0,0.0,0.0,0.0,0,1,0.111312,0.0,0.085366,0.074026,1,1
46716335,558,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.341924,0.469235,0.212429,0.360693,3,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
46639820,559,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,2,0.457175,0.50903,0.152344,0.427007,5,2,0.18784,0.0,0.112245,0.120149,1,2,0.0,0.0,0.0,0.0,0,2
47525292,560,Climate Change,neutral,train,0.15235,0.0,0.615854,0.176171,1,1,0.375086,0.515349,0.328994,0.410251,3,1,0.19704,0.0,0.714286,0.215515,1,1,0.19336,0.0,0.621951,0.199641,1,1
47459573,561,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,2,0.391064,0.41744,0.057958,0.349011,3,2,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,2
47459561,562,Climate Change,positive,test,0.265102,0.0,0.229306,0.180202,1,2,0.325487,0.41744,0.150287,0.326793,4,2,0.056834,0.0,0.333333,0.081259,1,2,0.173047,0.0,1.0,0.245176,1,2
47312064,563,Climate Change,neutral,train,0.200464,0.0,1.0,0.260255,1,1,0.369202,0.515349,0.23452,0.392844,3,1,0.144339,0.0,0.142857,0.100815,1,1,0.129372,0.0,0.307317,0.117252,1,1
47265694,564,Climate Change,neutral,test,0.0,0.0,0.0,0.0,0,1,0.347762,0.515349,0.106944,0.361915,3,1,0.130903,0.0,0.033598,0.077036,1,1,0.173363,0.0,0.5,0.17035,1,1
47571200,565,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,2,0.405665,0.429107,0.15189,0.374631,4,2,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,2
47493522,566,Climate Change,neutral,train,0.146522,0.0,0.008638,0.081883,1,1,0.419476,0.538565,0.184008,0.419883,5,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
47493484,567,Climate Change,positive,train,0.167288,0.0,0.081119,0.104176,1,1,0.468897,0.700401,0.075411,0.479325,4,1,0.0,0.0,0.0,0.0,0,1,0.150015,0.0,0.073171,0.093484,1,1
47483678,568,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.43395,0.700401,0.274994,0.490042,4,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
47439790,569,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.565514,0.538565,0.064379,0.482259,2,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
47429263,570,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.404552,0.538565,0.247946,0.421265,4,1,0.172307,0.0,0.036735,0.100279,1,1,0.187647,0.0,0.353658,0.156255,1,1
46207928,571,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.775482,1.0,0.067843,0.736691,2,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
46088921,572,Climate Change,neutral,train,0.216178,0.0,0.14126,0.140087,1,1,0.514615,1.0,0.239982,0.619035,4,1,0.0,0.0,0.0,0.0,0,1,0.157955,0.0,0.203252,0.117363,1,1
46047302,573,Climate Change,neutral,test,0.216178,0.0,0.21189,0.150681,1,1,0.575218,1.0,0.139625,0.637314,3,1,0.0,0.0,0.0,0.0,0,1,0.157955,0.0,0.304878,0.132607,1,1
46013337,574,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.459006,1.0,0.154495,0.575628,5,1,0.0,0.0,0.0,0.0,0,1,0.213077,0.0,0.069268,0.127583,1,1
45836091,575,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.575799,1.0,0.137653,0.637337,3,1,0.0,0.0,0.0,0.0,0,1,0.167135,0.0,0.243902,0.12851,1,1
45801388,576,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.775482,1.0,0.243589,0.763053,2,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
45729552,577,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.519673,1.0,0.25737,0.624426,4,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
45697418,578,Climate Change,negative,train,0.0,0.0,0.0,0.0,0,1,0.775482,1.0,0.243589,0.763053,2,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
46369408,579,Climate Change,negative,test,0.159817,0.0,0.031174,0.092575,1,1,0.614939,0.829277,0.136847,0.607527,2,1,0.0,0.0,0.0,0.0,0,1,0.057805,0.0,0.007491,0.032916,1,1
46244887,580,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.504776,0.829277,0.053305,0.534406,3,1,0.0,0.0,0.0,0.0,0,1,0.262873,0.0,0.707317,0.250678,1,1
46021701,581,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.614939,0.829277,0.257578,0.625636,2,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
45647937,582,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.614939,0.829277,0.257578,0.625636,2,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
45577197,583,Climate Change,neutral,train,0.197954,0.0,0.75,0.221375,2,1,0.374013,0.829277,0.211694,0.486244,5,1,0.189933,0.0,0.238095,0.140177,2,1,0.13233,0.0,0.249187,0.11016,2,1
46440254,584,Climate Change,neutral,train,0.172963,0.0,0.21189,0.126913,1,1,0.321982,0.515349,0.078867,0.343525,4,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
46079172,585,Climate Change,neutral,test,0.0,0.0,0.0,0.0,0,1,0.452758,0.515349,0.041219,0.409804,2,1,0.0,0.0,0.0,0.0,0,1,0.176291,0.0,0.239024,0.132814,1,1
45952336,586,Climate Change,neutral,train,0.218873,0.0,0.061759,0.129644,1,0,0.33501,0.0,0.151692,0.207009,3,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
45944289,587,Climate Change,negative,train,0.0,0.0,0.0,0.0,0,2,0.351444,0.41744,0.096874,0.333057,4,2,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,2
46361404,588,Climate Change,negative,train,0.0,0.0,0.0,0.0,0,2,0.415156,0.433806,0.08825,0.371715,4,2,0.269198,0.0,0.333333,0.198059,1,2,0.0,0.0,0.0,0.0,0,2
46268651,589,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.491356,0.700401,0.412813,0.542288,3,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
46020799,590,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.565514,0.538565,0.22878,0.506919,2,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
45922826,591,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.495671,0.700401,0.158378,0.506496,3,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
45901970,592,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.420072,0.700401,0.181297,0.468355,4,1,0.091012,0.0,0.022222,0.05339,1,1,0.0,0.0,0.0,0.0,0,1
45826748,593,Climate Change,negative,train,0.0,0.0,0.0,0.0,0,1,0.485113,0.538565,0.161876,0.452663,3,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
45811339,594,Climate Change,positive,train,0.232168,0.0,1.0,0.277692,1,1,0.367423,0.700401,0.043989,0.418801,6,1,0.185798,0.0,0.111111,0.118856,1,1,0.19109,0.0,0.111111,0.121766,1,1
45397598,595,Climate Change,neutral,train,0.146522,0.0,0.008638,0.081883,1,1,0.573616,1.0,0.188655,0.643787,3,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
45221725,596,Climate Change,negative,train,0.145803,0.0,0.084337,0.092842,1,2,0.556248,1.0,0.098857,0.620765,7,2,0.259831,0.0,0.107143,0.158978,1,2,0.137979,0.0,0.070209,0.08642,1,2
45198403,597,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.594515,1.0,0.148259,0.649222,3,1,0.0,0.0,0.0,0.0,0,1,0.215054,0.0,0.609756,0.209743,1,1
45198342,598,Climate Change,negative,train,0.0,0.0,0.0,0.0,0,1,0.775482,1.0,0.088914,0.739852,2,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
45181706,599,Climate Change,positive,train,0.0,0.0,0.0,0.0,0,1,0.775482,1.0,0.067843,0.736691,2,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
45095855,600,Climate Change,positive,test,0.176969,0.0,0.138199,0.118062,2,2,0.594314,0.850201,0.172157,0.607756,5,2,0.107137,0.0,0.175737,0.085286,2,2,0.174935,0.0,0.343089,0.147678,2,2
44779502,601,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.500948,0.829277,0.308338,0.570555,3,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
44695512,602,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.614939,0.829277,0.257578,0.625636,2,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
44636383,603,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.614939,0.829277,0.093917,0.601087,2,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
44611173,604,Climate Change,negative,train,0.200464,0.0,1.0,0.260255,1,1,0.477323,0.829277,0.231245,0.545998,3,1,0.181277,0.0,0.085714,0.112559,2,1,0.129372,0.0,0.307317,0.117252,1,1
44453440,605,Climate Change,negative,train,0.0,0.0,0.0,0.0,0,1,0.440922,0.829277,0.1123,0.508135,4,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
44835898,606,Climate Change,negative,train,0.0,0.0,0.0,0.0,0,1,0.401297,0.469235,0.253303,0.399479,2,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
44772572,607,Climate Change,negative,test,0.108387,0.0,0.039634,0.065558,1,1,0.401297,0.469235,0.133899,0.381569,2,1,0.18593,0.0,0.165079,0.127023,1,1,0.0,0.0,0.0,0.0,0,1
45377017,608,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,0,0.318357,0.0,0.104205,0.190727,4,0,0.187343,0.0,0.160714,0.127146,2,0,0.115521,0.0,0.023171,0.067012,1,0
45229817,609,Climate Change,neutral,test,0.186759,0.0,0.063897,0.112302,1,1,0.400476,0.515349,0.077631,0.386511,3,1,0.078895,0.0,0.06576,0.053256,1,1,0.166102,0.0,0.154472,0.114527,1,1
45109703,610,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,0,0.276567,0.0,0.009697,0.153566,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
45030651,611,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.347716,0.326624,0.090616,0.302824,5,1,0.169091,0.0,0.202381,0.123357,1,1,0.110513,0.0,0.044715,0.067489,1,1
44908563,612,Climate Change,negative,train,0.0,0.0,0.0,0.0,0,1,0.358198,0.515349,0.031599,0.356353,4,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
45423908,613,Climate Change,neutral,train,0.157394,0.0,0.045122,0.093335,1,1,0.43024,0.538565,0.093324,0.4122,3,1,0.184038,0.0,0.619048,0.194078,1,1,0.210718,0.0,0.374593,0.172084,2,1
45251546,614,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.43586,0.538565,0.083818,0.413865,3,1,0.185798,0.0,0.142857,0.123617,1,1,0.19109,0.0,0.142857,0.126528,1,1
44750398,615,Climate Change,negative,train,0.0,0.0,0.0,0.0,0,1,0.565514,0.538565,0.064379,0.482259,2,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
44518876,616,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,1,0.606823,0.700401,0.224052,0.577481,2,1,0.171224,0.0,0.095238,0.108459,1,1,0.189374,0.0,0.156794,0.127675,1,1
44391669,617,Climate Change,negative,train,0.0,0.0,0.0,0.0,0,1,0.775482,1.0,0.067843,0.736691,2,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
44258844,618,Climate Change,neutral,test,0.0,0.0,0.0,0.0,0,1,0.775482,1.0,0.243589,0.763053,2,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
44216816,619,Climate Change,negative,train,0.120845,0.0,0.036784,0.071983,2,2,0.457385,0.659191,0.192438,0.478185,5,2,0.259831,0.0,0.085714,0.155764,1,2,0.137979,0.0,0.056167,0.084314,1,2
44177946,620,Climate Change,neutral,train,0.0,0.0,0.0,0.0,0,2,0.775482,1.0,0.14924,0.748901,4,2,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,2
44080802,621,Climate Change,positive,train,0.265102,0.0,0.229306,0.180202,1,1,0.417314,1.0,0.17226,0.555362,5,1,0.093868,0.0,0.183466,0.079147,2,1,0.152574,0.0,0.51897,0.161761,3,1
44422844,622,Climate Change,neutral,train,0.167178,0.0,0.070833,0.102573,1,1,0.389212,0.829277,0.229871,0.497331,5,1,0.13538,0.0,0.095238,0.088745,1,1,0.183769,0.0,0.177236,0.127658,1,1
44374215,623,Climate Change,negative,train,0.0,0.0,0.0,0.0,0,1,0.49048,0.829277,0.185572,0.546383,3,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
44106553,624,Climate Change,negative,test,0.167178,0.0,0.2125,0.123823,1,1,0.42755,0.829277,0.220194,0.516965,4,1,0.13538,0.0,0.285714,0.117316,1,1,0.183769,0.0,0.531707,0.180829,1,1
44084470,625,Climate Change,negative,train,0.0,0.0,0.0,0.0,0,1,0.518429,0.829277,0.183461,0.561438,3,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1
44014120,626,Climate Change,neutral,train,0.30777,0.0,0.403963,0.229868,1,2,0.582586,0.914639,0.075512,0.606141,5,2,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,2
