item_id,post_id,topic,created_at,url,text_preview,annotator_1,annotator_2,annotator_3,annotator_4,final_sentiment,valid_annotation_count,invalid_annotation_count
134,42544502,Artificial Intelligence,2024-12-29T23:21:46Z,https://news.ycombinator.com/item?id=42544502,I pay for ChatGPT Teams. Much easier and better than this.,positive,positive,positive,positive,positive,4,0
135,42561466,Artificial Intelligence,2024-12-31T20:14:23Z,https://news.ycombinator.com/item?id=42561466,Makes you wonder if OpenAI has a moat.,negative,neutral,negative,neutral,manual_review,4,0
136,42551167,Artificial Intelligence,2024-12-30T17:06:49Z,https://news.ycombinator.com/item?id=42551167,I have zero faith that OpenAI respects attempts to block their scrapers,negative,negative,negative,negative,negative,4,0
137,42545494,Artificial Intelligence,2024-12-30T01:35:12Z,https://news.ycombinator.com/item?id=42545494,"Sorry, what does that have to do with an OpenAI tech moat?",neutral,neutral,neutral,neutral,neutral,4,0
138,42536219,Artificial Intelligence,2024-12-29T00:29:01Z,https://news.ycombinator.com/item?id=42536219,What's wrong with OpenAI working conditions?,neutral,neutral,neutral,neutral,neutral,4,0
139,42536143,Artificial Intelligence,2024-12-29T00:13:24Z,https://news.ycombinator.com/item?id=42536143,The same gov that’s in bed with OpenAI???,negative,negative,negative,negative,negative,4,0
140,42536121,Artificial Intelligence,2024-12-29T00:09:35Z,https://news.ycombinator.com/item?id=42536121,I hope they seriously investigate OpenAI and their working conditions.,negative,negative,negative,negative,negative,4,0
141,42529485,Artificial Intelligence,2024-12-28T08:27:54Z,https://news.ycombinator.com/item?id=42529485,MS are preparing their fallback plan from OpenAI,neutral,neutral,negative,,neutral,3,0
142,42526100,Artificial Intelligence,2024-12-27T21:15:11Z,https://news.ycombinator.com/item?id=42526100,o1 and o3 are new models from openai,neutral,neutral,neutral,neutral,neutral,4,0
143,42480012,Artificial Intelligence,2024-12-21T14:53:49Z,https://news.ycombinator.com/item?id=42480012,"No, a LLM is a Large Language Model.<p>It can language.",neutral,neutral,neutral,neutral,neutral,4,0
144,42363586,Artificial Intelligence,2024-12-09T06:44:28Z,https://news.ycombinator.com/item?id=42363586,Most of machine learning solutions are somewhat similar to self-modifying code.,neutral,neutral,neutral,neutral,neutral,4,0
145,42345948,Artificial Intelligence,2024-12-07T00:00:51Z,https://news.ycombinator.com/item?id=42345948,LoRA - Low-Rank Adaptation. A technique for efficiently finetuning machine learning models,neutral,neutral,neutral,neutral,neutral,4,0
146,42322121,Artificial Intelligence,2024-12-04T21:15:26Z,https://news.ycombinator.com/item?id=42322121,"All of machine learning <i>is</i> AI. It's a subset, by definition.",neutral,neutral,neutral,neutral,neutral,4,0
147,42280984,Artificial Intelligence,2024-11-30T11:33:08Z,https://news.ycombinator.com/item?id=42280984,"Congratulations,where can I Find machine learning communities online",neutral,positive,neutral,positive,manual_review,4,0
148,42256754,Artificial Intelligence,2024-11-27T15:24:50Z,https://news.ycombinator.com/item?id=42256754,"machine learning is not equal to human infant development, full stop.",neutral,neutral,neutral,negative,neutral,4,0
149,42155892,Artificial Intelligence,2024-11-16T11:38:24Z,https://news.ycombinator.com/item?id=42155892,Sounds like a failure mode in machine learning.,negative,negative,negative,negative,negative,4,0
150,42150649,Artificial Intelligence,2024-11-15T20:33:05Z,https://news.ycombinator.com/item?id=42150649,How you used Youtube API and machine learning together?,neutral,neutral,neutral,neutral,neutral,4,0
151,41702096,Artificial Intelligence,2024-09-30T21:05:43Z,https://news.ycombinator.com/item?id=41702096,Exactly. Feed their apology into ChatGPT and ask if it seemed sincere,negative,neutral,neutral,negative,manual_review,4,0
152,41697025,Artificial Intelligence,2024-09-30T13:47:15Z,https://news.ycombinator.com/item?id=41697025,are we really citing ChatGPT in comments now,negative,negative,negative,negative,negative,4,0
153,41693058,Artificial Intelligence,2024-09-30T02:52:49Z,https://news.ycombinator.com/item?id=41693058,The summary on your site looks like something from Chatgpt,negative,negative,negative,negative,negative,4,0
154,41692479,Artificial Intelligence,2024-09-30T01:17:07Z,https://news.ycombinator.com/item?id=41692479,"> OpenAI COO Says ChatGPT Passed 11 Million Paying Subscribers<p><a href=""https://www.theinformation.com/articles/openai-coo-says-chatgpt-passed-11-million-paying-subscribers"" rel=""nofollow"">https://www.theinformation.com/articles/openai-coo-says-chat...</a>",neutral,neutral,neutral,neutral,neutral,4,0
155,41691802,Artificial Intelligence,2024-09-29T23:24:35Z,https://news.ycombinator.com/item?id=41691802,"How is ChatGPT with verilog? Analysis, debugging and/or generation?",neutral,neutral,neutral,neutral,neutral,4,0
156,41684910,Artificial Intelligence,2024-09-29T04:29:02Z,https://news.ycombinator.com/item?id=41684910,Other? ChatGPT is not a search engine.,negative,neutral,neutral,negative,manual_review,4,0
157,41677984,Artificial Intelligence,2024-09-28T04:55:01Z,https://news.ycombinator.com/item?id=41677984,Ummm.. Have you played with ChatGPT's new voice mode? ;),neutral,neutral,neutral,neutral,neutral,4,0
158,41701192,Artificial Intelligence,2024-09-30T19:39:57Z,https://news.ycombinator.com/item?id=41701192,Just taking a guess: OpenAi wanted a trillion $ valuation.,negative,neutral,negative,negative,negative,4,0
159,41692438,Artificial Intelligence,2024-09-30T01:09:53Z,https://news.ycombinator.com/item?id=41692438,> OpenAI has 10M paying customers<p>According to who?,negative,neutral,negative,negative,negative,4,0
160,41685831,Artificial Intelligence,2024-09-29T08:38:15Z,https://news.ycombinator.com/item?id=41685831,OpenAI also promised to remain open forever.,neutral,negative,negative,negative,negative,4,0
161,41684990,Artificial Intelligence,2024-09-29T04:48:25Z,https://news.ycombinator.com/item?id=41684990,GPT4o is unrealistic at scale. OpenAI isn't making a profit running it.,negative,negative,neutral,negative,negative,4,0
162,41682467,Artificial Intelligence,2024-09-28T19:34:10Z,https://news.ycombinator.com/item?id=41682467,This (Nvidia’s) triton predates openAI’s by a few years.,neutral,neutral,neutral,neutral,neutral,4,0
163,41677914,Artificial Intelligence,2024-09-28T04:37:52Z,https://news.ycombinator.com/item?id=41677914,Deepmind is producing science vapourware while OpenAI is changing the world,negative,neutral,positive,negative,negative,4,0
164,41673789,Artificial Intelligence,2024-09-27T18:06:54Z,https://news.ycombinator.com/item?id=41673789,Well that's why anyone who is anyone at OpenAI has left already,negative,negative,negative,negative,negative,4,0
165,41682067,Artificial Intelligence,2024-09-28T18:29:01Z,https://news.ycombinator.com/item?id=41682067,Machine learning people not call their thing Triton challenge (IMPOSSIBLE),negative,neutral,negative,negative,negative,4,0
166,41624919,Artificial Intelligence,2024-09-23T11:29:50Z,https://news.ycombinator.com/item?id=41624919,I like Machine Learning Street Talk discord server.,positive,positive,neutral,positive,positive,4,0
167,41438315,Artificial Intelligence,2024-09-03T19:31:42Z,https://news.ycombinator.com/item?id=41438315,"Austin, Texas Python Data Analysis Machine Learning",neutral,neutral,neutral,neutral,neutral,4,0
168,41230072,Artificial Intelligence,2024-08-12T22:27:33Z,https://news.ycombinator.com/item?id=41230072,What kind of „AI“ / machine learning was used?,neutral,neutral,neutral,neutral,neutral,4,0
169,41203134,Artificial Intelligence,2024-08-09T16:07:59Z,https://news.ycombinator.com/item?id=41203134,It does if you work in data science/machine learning.,neutral,neutral,neutral,neutral,neutral,4,0
170,41065134,Artificial Intelligence,2024-07-25T05:54:41Z,https://news.ycombinator.com/item?id=41065134,"""Why academic outcomes resist machine learning.""",neutral,neutral,neutral,neutral,neutral,4,0
171,40841166,Artificial Intelligence,2024-06-30T23:09:09Z,https://news.ycombinator.com/item?id=40841166,"Is ChatGPT a good replacement for SEO ""experts""?",neutral,neutral,neutral,negative,neutral,4,0
172,40839264,Artificial Intelligence,2024-06-30T18:59:06Z,https://news.ycombinator.com/item?id=40839264,did you asked chatgpt already? lol,negative,negative,neutral,negative,negative,4,0
173,40813371,Artificial Intelligence,2024-06-27T18:13:59Z,https://news.ycombinator.com/item?id=40813371,"Hopefully quality of translations will improve, they are behind deepl and ChatGPT.",positive,neutral,positive,negative,positive,4,0
174,40810145,Artificial Intelligence,2024-06-27T13:15:34Z,https://news.ycombinator.com/item?id=40810145,"Contra chatgpt's characterization of Mohammedanism as being about submission, xhaxha<p><a href=""https://news.ycombinator.com/item?id=40761037"">https://news.ycombinator.com/item?id=40761037</a>",negative,neutral,negative,negative,negative,4,0
175,40807992,Artificial Intelligence,2024-06-27T06:45:29Z,https://news.ycombinator.com/item?id=40807992,ChatGPT says the same about capacity for Pro I think.,neutral,neutral,neutral,neutral,neutral,4,0
176,40796141,Artificial Intelligence,2024-06-26T03:33:13Z,https://news.ycombinator.com/item?id=40796141,You 100% asked ChatGPT to write your comment for you.,negative,negative,negative,negative,negative,4,0
177,40774885,Artificial Intelligence,2024-06-24T11:48:20Z,https://news.ycombinator.com/item?id=40774885,I am tired of posts written by chatgpt,negative,negative,negative,negative,negative,4,0
178,40765626,Artificial Intelligence,2024-06-23T08:15:20Z,https://news.ycombinator.com/item?id=40765626,I've yet to see ChatGPT run away from a cat.,neutral,neutral,neutral,positive,neutral,4,0
179,40826675,Artificial Intelligence,2024-06-29T00:00:09Z,https://news.ycombinator.com/item?id=40826675,And if AGI eventually comes from OpenAI. I'm starting to doubt that.,negative,neutral,negative,negative,negative,4,0
180,40819879,Artificial Intelligence,2024-06-28T12:17:14Z,https://news.ycombinator.com/item?id=40819879,"OpenAI is on track to shipping that:<p><a href=""https://multi.app/blog/multi-is-joining-openai"" rel=""nofollow"">https://multi.app/blog/multi-is-joining-openai</a>",positive,neutral,neutral,neutral,neutral,4,0
181,40807483,Artificial Intelligence,2024-06-27T05:16:17Z,https://news.ycombinator.com/item?id=40807483,As soon as it does not require openai then it is good.,negative,neutral,negative,negative,negative,4,0
182,40806902,Artificial Intelligence,2024-06-27T03:27:58Z,https://news.ycombinator.com/item?id=40806902,"Presumably Anthropic / Claude, OpenAI / GPT, Google DeepMind / Gemini.",neutral,neutral,neutral,neutral,neutral,4,0
183,40802916,Artificial Intelligence,2024-06-26T18:26:38Z,https://news.ycombinator.com/item?id=40802916,Update: >5k requests per minute to OpenAI right now,positive,neutral,neutral,neutral,neutral,4,0
184,40795462,Artificial Intelligence,2024-06-26T01:11:11Z,https://news.ycombinator.com/item?id=40795462,OpenAI got exposure. What did meta ask in return?,negative,neutral,neutral,negative,manual_review,4,0
185,40777981,Artificial Intelligence,2024-06-24T16:25:51Z,https://news.ycombinator.com/item?id=40777981,OpenAI transformation from research lab to typical product company is almost complete.,negative,negative,neutral,neutral,manual_review,4,0
186,40755392,Artificial Intelligence,2024-06-22T01:16:58Z,https://news.ycombinator.com/item?id=40755392,What is AI? Artificial? Yes. Intelligence? Hell NO!!,negative,negative,negative,negative,negative,4,0
187,39924872,Artificial Intelligence,2024-04-03T23:53:46Z,https://news.ycombinator.com/item?id=39924872,"Official term should be AI 2.0 double the artificial, zero intelligence",negative,negative,negative,negative,negative,4,0
188,39904589,Artificial Intelligence,2024-04-02T11:40:44Z,https://news.ycombinator.com/item?id=39904589,So this is just OpenAI reconfirming their commitment to closed artificial intelligence?,negative,neutral,negative,negative,negative,4,0
189,40732238,Artificial Intelligence,2024-06-19T20:50:14Z,https://news.ycombinator.com/item?id=40732238,It worked for machine learning when it got rebranded to AI.,negative,neutral,neutral,neutral,neutral,4,0
190,40690548,Artificial Intelligence,2024-06-15T15:57:33Z,https://news.ycombinator.com/item?id=40690548,This could be a great target for machine learning driven automation.,neutral,positive,positive,positive,positive,4,0
191,40640302,Artificial Intelligence,2024-06-10T23:05:15Z,https://news.ycombinator.com/item?id=40640302,I love that they use machinelearning.apple.com not ai.apple.com,positive,positive,neutral,positive,positive,4,0
192,40614395,Artificial Intelligence,2024-06-08T00:48:38Z,https://news.ycombinator.com/item?id=40614395,They are the result of machine learning.,neutral,neutral,neutral,neutral,neutral,4,0
193,40612280,Artificial Intelligence,2024-06-07T19:53:25Z,https://news.ycombinator.com/item?id=40612280,Would you not consider LLMs as a part of machine learning?,neutral,neutral,neutral,neutral,neutral,4,0
194,40598145,Artificial Intelligence,2024-06-06T14:54:52Z,https://news.ycombinator.com/item?id=40598145,"not necessarily, machine learning can make more accidents faster",negative,neutral,negative,negative,negative,4,0
195,39881096,Artificial Intelligence,2024-03-31T03:21:55Z,https://news.ycombinator.com/item?id=39881096,I think there's a good chance it's ChatGPT.,negative,neutral,neutral,neutral,neutral,4,0
196,39858199,Artificial Intelligence,2024-03-28T22:32:59Z,https://news.ycombinator.com/item?id=39858199,Maybe use chatGPT to make this make sense.,negative,negative,positive,negative,negative,4,0
197,39850821,Artificial Intelligence,2024-03-28T13:06:08Z,https://news.ycombinator.com/item?id=39850821,But is ChatGPT better at day trading than you? Probably,positive,neutral,positive,negative,positive,4,0
198,39841862,Artificial Intelligence,2024-03-27T17:13:18Z,https://news.ycombinator.com/item?id=39841862,"Since when is Copilot/GPT-4 free?<p><a href=""https://github.com/features/copilot"">https://github.com/features/copilot</a><p><a href=""https://openai.com/chatgpt/pricing"" rel=""nofollow"">https://openai.com/chatgpt/pricing</a>",negative,neutral,neutral,neutral,neutral,4,0
199,39834432,Artificial Intelligence,2024-03-27T00:26:48Z,https://news.ycombinator.com/item?id=39834432,That whole page reads like it’s written by ChatGPT,negative,negative,negative,negative,negative,4,0
200,39834096,Artificial Intelligence,2024-03-26T23:38:39Z,https://news.ycombinator.com/item?id=39834096,"ChatGPT, puh-leeze find me more posts like this!",neutral,neutral,neutral,positive,neutral,4,0
201,39834089,Artificial Intelligence,2024-03-26T23:36:56Z,https://news.ycombinator.com/item?id=39834089,You're aware ChatGPT4 has a json only mode?,neutral,neutral,neutral,neutral,neutral,4,0
